time,open,high,low,close,tick_volume,spread,real_volume
2025-01-08 10:45:00,1.03274,1.03274,1.0317,1.03179,1228,17,0
2025-01-08 11:00:00,1.03177,1.03254,1.03173,1.03237,1319,17,0
2025-01-08 11:15:00,1.03236,1.0325,1.03144,1.03196,1254,17,0
2025-01-08 11:30:00,1.03196,1.03239,1.03173,1.03215,1048,17,0
2025-01-08 11:45:00,1.03216,1.03216,1.03159,1.03184,893,17,0
2025-01-08 12:00:00,1.03183,1.03202,1.03092,1.03132,1057,17,0
2025-01-08 12:15:00,1.03133,1.03168,1.03115,1.03138,888,17,0
2025-01-08 12:30:00,1.03138,1.0315,1.031,1.03134,964,17,0
2025-01-08 12:45:00,1.03134,1.03194,1.03117,1.0318,994,17,0
2025-01-08 13:00:00,1.03178,1.03189,1.03101,1.03102,1128,17,0
2025-01-08 13:15:00,1.03101,1.03108,1.02993,1.02994,1610,17,0
2025-01-08 13:30:00,1.02994,1.02997,1.02722,1.0284200000000001,3567,17,0
2025-01-08 13:45:00,1.0284,1.02969,1.02836,1.02968,2254,17,0
2025-01-08 14:00:00,1.02967,1.0299,1.02885,1.02887,1347,17,0
2025-01-08 14:15:00,1.02887,1.02921,1.02836,1.02879,1532,17,0
2025-01-08 14:30:00,1.02879,1.02991,1.02822,1.02913,1622,17,0
2025-01-08 14:45:00,1.02914,1.02937,1.02797,1.02817,1567,17,0
2025-01-08 15:00:00,1.02816,1.02938,1.02797,1.02867,2327,17,0
2025-01-08 15:15:00,1.02873,1.03031,1.02873,1.02944,2229,17,0
2025-01-08 15:30:00,1.02946,1.03014,1.02896,1.02934,2671,17,0
2025-01-08 15:45:00,1.02935,1.03033,1.02899,1.03023,2373,17,0
2025-01-08 16:00:00,1.03024,1.03064,1.02961,1.02978,2173,17,0
2025-01-08 16:15:00,1.02978,1.02981,1.02921,1.02925,1473,17,0
2025-01-08 16:30:00,1.02924,1.02958,1.02894,1.02918,1725,17,0
2025-01-08 16:45:00,1.02919,1.03009,1.02881,1.02904,1775,17,0
2025-01-08 17:00:00,1.02905,1.0309,1.02905,1.03066,1649,17,0
2025-01-08 17:15:00,1.03067,1.03075,1.02991,1.03,1647,17,0
2025-01-08 17:30:00,1.03001,1.0302,1.02942,1.02982,1640,17,0
2025-01-08 17:45:00,1.02981,1.03026,1.02943,1.03007,1803,17,0
2025-01-08 18:00:00,1.03008,1.03014,1.02935,1.02984,1323,17,0
2025-01-08 18:15:00,1.02985,1.03073,1.02956,1.03027,1571,17,0
2025-01-08 18:30:00,1.03026,1.03103,1.03011,1.03043,1310,17,0
2025-01-08 18:45:00,1.03042,1.03137,1.0301,1.03116,1236,17,0
2025-01-08 19:00:00,1.03116,1.03123,1.03018,1.03029,1207,17,0
2025-01-08 19:15:00,1.0303,1.03044,1.02974,1.03019,1180,17,0
2025-01-08 19:30:00,1.03019,1.0304,1.02972,1.03039,952,17,0
2025-01-08 19:45:00,1.03038,1.03054,1.03006,1.03044,890,17,0
2025-01-08 20:00:00,1.03045,1.03112,1.03044,1.03061,1425,17,0
2025-01-08 20:15:00,1.03061,1.03124,1.03059,1.0311,938,18,0
2025-01-08 20:30:00,1.03111,1.03148,1.031,1.03146,757,17,0
2025-01-08 20:45:00,1.03146,1.03148,1.03096,1.03115,664,17,0
2025-01-08 21:00:00,1.03115,1.03176,1.03112,1.03117,1077,17,0
2025-01-08 21:15:00,1.03117,1.03234,1.03117,1.03227,927,17,0
2025-01-08 21:30:00,1.03225,1.03225,1.03106,1.03107,993,17,0
2025-01-08 21:45:00,1.03107,1.03116,1.03071,1.0308,764,17,0
2025-01-08 22:00:00,1.03082,1.03112,1.0307,1.03078,530,17,0
2025-01-08 22:15:00,1.03078,1.03122,1.03078,1.03106,611,17,0
2025-01-08 22:30:00,1.03106,1.03143,1.03096,1.03143,445,17,0
2025-01-08 22:45:00,1.03142,1.03157,1.0312,1.03151,499,17,0
2025-01-08 23:00:00,1.03152,1.03183,1.03151,1.03163,282,17,0
2025-01-08 23:15:00,1.03163,1.03173,1.03145,1.03147,175,17,0
2025-01-08 23:30:00,1.03147,1.03153,1.03135,1.03143,224,17,0
2025-01-08 23:45:00,1.03143,1.03186,1.03143,1.03175,294,17,0
2025-01-09 00:00:00,1.03175,1.03175,1.03109,1.03164,42,25,0
2025-01-09 00:15:00,1.03161,1.03173,1.03161,1.03173,71,26,0
2025-01-09 00:30:00,1.03173,1.03173,1.03162,1.03168,59,27,0
2025-01-09 00:45:00,1.03167,1.03172,1.03164,1.03166,54,26,0
2025-01-09 01:00:00,1.03164,1.03173,1.0314,1.03145,208,20,0
2025-01-09 01:15:00,1.03145,1.03146,1.03128,1.0314,126,20,0
2025-01-09 01:30:00,1.0314,1.03158,1.03138,1.03153,179,20,0
2025-01-09 01:45:00,1.03153,1.03155,1.03121,1.03122,148,20,0
2025-01-09 02:00:00,1.03122,1.03139,1.03094,1.03102,296,18,0
2025-01-09 02:15:00,1.03102,1.03115,1.03097,1.03111,329,17,0
